CompanyCd,CompanyNm,companyPartNames,ceoNm
20104319,삼영필림,"제작사,배급사,수입사",강대진
20100927,삼우미디어센터,제작사,김상범
20100983,삼육필림,"제작사,기타",
20101019,삼일필림,"제작사,기타",
20103001,삼진,기타,
20100756,삼진필림,"제작사,기타",
20101576,삼홍기획,기타,
20100234,삼화에이브센터(주),수입사,신현택
20100743,삼환영화사,"제작사,기타",
20100124,삼흥기획,"제작사,배급사",박종희
20100862,상록영상(주),"제작사,배급사,수입사",정진홍
20100794,상명대학교(천안캠퍼스),제작사,
20102724,상소,제작사,
20103441,상하이 애니메이션 필름 스튜디오,제작사,
20101054,새빛영화제작소,제작사,
20101228,새턴 픽쳐스 ,기타,
20101227,샌드캐스 5 프로덕션,제작사,
20102402,샐러드 필름,제작사,
20101222,샐터 스트리트 필름 인터내셔널,제작사,
20103003,샘터,기타,
20101245,샤디 아크리스 엔터테인먼트,"제작사,배급사",
20102757,샤이닝 문 프로덕션,제작사,
20102559,샤이엔 엔터프라이지즈,제작사,
20101246,샴셔,제작사,
20103884,서드웨스트 필름 프로덕션,제작사,
20101578,서륭프로덕션,배급사,
20101294,서미트 엔터티인먼트,"제작사,배급사",
20103600,서브어번 픽쳐스,제작사,
20101291,서브테란니언 프로덕션,,
20100023,서울동화,"제작사,배급사,저작권관련사",양동욱
20101579,서울미디어,제작사,
20100889,서울엠피필름(주),"배급사,수입사",
20104303,서울영배,배급사,
20100037,서울영상(주),"제작사,배급사",김순식
20104286,서울프로,,
20102935,서원태필름,제작사,
20100991,서준영화사,"제작사,기타",
20102903,서지 오브 파워 엔터테인먼트,제작사,
20100971,서진필름,제작사,
20102594,서클 필름즈,제작사,
20104069,서클스 모션 픽쳐스,제작사,
20103845,선센트 시네마웍스,제작사,
20101296,선셋 필름 인터내셔널,제작사,
20100700,선우애니메이션,제작사,강한영
20101584,선익필름,제작사,오은주
20103377,설문대영상,제작사,김경률
20101293,섬머 노리지,제작사,
20101585,성도흥업㈜,"제작사,배급사,수입사",
20103000,성안,기타,
20100776,성연엔터테인먼트,제작사,
20102207,성일,,
20104317,성창필림,수입사,
20101586,성휘해외유한공사,"제작사,배급사",
20102383,세가 코퍼레이션,제작사,
20100963,세경영화㈜,"제작사,수입사",
20101034,세계영화,제작사,
20102356,세나토르 필름 프로덕션,제작사,
20102628,세딕,"제작사,배급사",
20104287,세라,,
20102164,세렌니티 엔터테인먼트 인터내셔널,배급사,
20103762,세렌디피티 포인트 필름,제작사,
20101243,세븐 아트 프로덕션,제작사,
20101244,세븐 픽쳐스,,
20104096,"세븐스플로어,더","제작사,배급사",
20100790,세븐힐즈,수입사,
20102202,세양,,
20101127,"세온필름,워터멜론픽쳐스",제작사,
20100668,세운정밀시네마,수입사,
20100928,세움미디어,"제작사,기타",
20100767,세원필림,제작사,
20104116,세이코 필름,"제작사,배급사",
20104274,세일,,
20100879,세종대학교,제작사,박우희
20103351,세진,,
20100617,세진영화(주),"제작사,수입사",한상호
20100010,세진프로덕션(주),"제작사,배급사,수입사,기타",한정희
20101240,섹션 에잇 ,제작사,
20103260,센츄리 히어로 필름 인베스트먼트 컴퍼니,"제작사,제공",
20103869,센터 내셔널 드 라 시네마토그라피,제작사,
20103607,센터필름,제작사,
20100159,센토엔터테인먼트(주),"제작사,배급사",임용택
20103256,센트,기타,
20102744,센트럴 모션 픽쳐 코포레이션,제작사,
20103357,센트럴 아츠,제작사,
20102064,센트럴 파트너쉽,제작사,
20102539,센트로폴리스 엔터테인먼트,제작사,
20102543,센트로폴리스 필름 프로덕션,제작사,
20101588,센픽쳐스,,
20101157,셀라비필름,제작사,이제희
20103827,셀레스티얼 픽쳐스 리미티드,제작사,
20103252,셀룰로이드 드림즈,제작사,
20100924,셀룰로이드드림스,해외세일즈사,
20101242,셀즈닉 인터내셔널 픽쳐스,제작사,
20101978,셔벳,제작사,
20100747,셜리우드영화사,제작사,
20103019,셧 도이 덩 감 촉 야우 한 궁 샷,제작사,
20101267,소게텔,제작사,
20102912,소네트 필름 AB,"제작사,배급사",
20101269,소니 픽쳐스 애니메이션,제작사,
20101270,소니 픽쳐스 엔터테인먼트,배급사,
20104032,소니 픽쳐스 이미지웍스,,
20102637,소니 픽쳐스 클래식,배급사,
20103774,소니 픽쳐스 텔레비젼,배급사,
20101590,소돔프로덕션,제작사,
20102158,소마 프로젝트,"제작사,배급사",
20103917,소비에트 필름,제작사,
20101266,소시에더드 제너럴 드 시네,제작사,
20101271,소울 심플 프로덕션,제작사,
20101592,소프트랜드미디어사업단,기타,
20101593,소프트랜드영상사업단,제작사,
20101595,소호엔터테인먼트,제작사,
20100389,소호픽쳐스(주),제작사,노성복
20101268,솔라 프로덕션,제작사,
20102529,솔라 필름,,
20103663,솔라리스 프로덕션,,
20103848,솔리토 아트,제작사,
20100717,송어프로덕션,제작사,
20103744,쇼 브라더스,제작사,
20103207,쇼지쿠 컴퍼니,,
20100566,쇼치쿠,"제작사,배급사",키와무 사토
20104109,쇼킹 보틀,,
20101253,쇼타임 네트워크,,
20101252,쇼타임 오스트레일리아,"제작사,배급사,제공",
20103104,쇼타임 필름,제작사,
20103313,쇼트 오브 이지,기타,
20103752,숀 필름 프로덕션,제작사,
20104068,수 필름즈,기타,
20103887,수라비,제작사,
20100930,수잭필름,제작사,
20102613,쉐도우캐쳐 엔터테인먼트,제작사,
20102964,쉐마루 엔터테인먼트,기타,
20101247,쉘던 레오나드 프로덕션,제작사,
20102129,쉘로우 픽쳐스,제작사,
20102920,슈라 필름,"제작사,제공",
20101249,슈레이스 프로덕션,제작사,
20102256,슈팅 갤러리,"제작사,배급사",
20101297,슈퍼 쿨 만츄,제작사,
20101298,슈퍼메가,제작사,
20101098,슈픽쳐스,제작사,
20101265,스니-우쉬 프로덕션,제작사,
20101140,스마일 필름 세일즈,,
20101911,스모킹 건 프로덕션즈,기타,
20102653,스벤즌 필름,제작사,
20102224,스와이프 필름,,
20101299,스완포드 필름,제작사,
20102615,스웨디쉬 엑스타시 필름,제작사,
20103483,스위트 씽 프로덕션,제작사,
20101300,스위트랜드 필름,제작사,
20102860,스위트워터 AB,제작사,
20101234,스카우트 프로덕션,,
20101598,스카이라이프HD(한국디지털위성방송㈜),저작권관련사,이몽룡
20101262,스카이락 필름,제작사,
20101233,스카티쉬 스크린,"제작사,제공",
20101232,스캇 루딘 프로덕션,제작사,
20101231,스캇 프리 프로덕션,,
20101230,스콜라스틱 프로덕션,제작사,
20101280,스퀘어 컴퍼니,제작사,
20103044,스크람 필름,,
20101235,스크린 겜즈,,
20100981,스크린라인,"제작사,기타",
20101237,스크린랜드 픽쳐스,제작사,
20100684,스크린어드벤쳐,"수입사,기타",
20101236,스크린웨스트,제작사,
20103266,스크림킹즈 프로덕션,"제작사,배급사",
20102546,스킵드 파트 프로덕션,제작사,
20102545,스타 시네마 프로덕션,"제작사,배급사",
20103629,스타라가라 프로덕션,기타,
20103860,스타크 필름,제작사,
20101281,스탄 윈스턴 스튜디오,,
20101282,스탠리 큐브릭 프로덕션,제작사,
20102943,스테이어 스튜디오,제작사,
20101980,스테이트 허미티지 뮤지엄,제작사,
20102728,스테파니 조던 낫 인 캔자스 애니모어 프로덕션,제작사,
20101985,스텔라 마리스 필름,"제작사,배급사",
20101287,스톤 빌리지 프로덕션즈,기타,
20103877,스톤록 픽쳐스,"제작사,배급사",
20100954,스톤벨애니메이션,"제작사,기타",
20101888,스톰 엔터테인먼트,"제작사,배급사",
20101288,스톰 킹 프로덕션,제작사,
20103821,스튜디오 10 투웨니 에잇 프로덕션,기타,
20102080,스튜디오 321,제작사,
20102765,스튜디오 5,,
20103469,스튜디오 뉴브 그론든,제작사,
20103210,스튜디오 디,제작사,
20103584,스튜디오 라그노 에이비,기타,
20103091,스튜디오 바벨스버스 인디펜던트,제작사,
20101854,스튜디오 알카데나,제작사,
20103640,스튜디오 울자나 킴,제작사,
20101290,스튜디오 이미지 소피카스,제작사,
20103214,스튜디오 지브리,"제작사,배급사",
20101289,스튜디오 카날,"제작사,배급사,제공",
20102048,스튜디오 카지노 컴퍼니,제작사,
20101943,스튜디오 키네마,,
20103389,스튜디오 피에롯 ,제작사,
20100203,스튜디오플러스(주),"제작사,배급사,수입사",알버트 제이 김
20103318,스트라다 필름,제작사,
20102560,스트레치 필름,제작사,
20101599,스트로베리트리,,
20101283,스티븐 프로덕션즈,기타,
20101284,스티키 트라픽 프로덕션,기타,
20101285,스틸 프로덕션,제작사,
20101286,스틸킹,기타,
20101279,스파이글라스 엔터테인먼트,제작사,
20101276,스파이스 파보이,제작사,
20101275,스파이스 팩토리 필름즈,기타,
20101841,스파이시 애플 필름,제작사,
20101893,스판단 필름즈,기타,
20101274,스팬키 픽쳐스,"제작사,배급사",
20103251,스페이더 넥트,제작사,
20102893,스펙타클 엔터테인먼트 그룹,제작사,
20100082,스펙트럼필름코리아,제작사,주경중
20101278,스푸트니크 프로덕션,제작사,
20104085,스프린게이트 콤브즈,제작사,
20102891,스플래쉬 필름,제작사,
20101277,스플렌디드 픽쳐스,,
20101942,스피닉스 프로덕션,"제작사,배급사",
20103403,스피팅 코브라 필름,제작사,
20102051,스핀 프로즈,제작사,
20101264,슬러프 폰드,제작사,
20101263,슬로안 스퀘어 필름,제작사,
20102763,슬롯 머신,제작사,
20101937,슬리핑 자이언트 프로덕션,제작사,
20101150,승암관필름팩토리,제작사,
20102137,시그네이쳐 필름,,
20102660,시글로,"제작사,배급사",
20103048,시네 바자,제작사,
20102618,시네델타,제작사,
20103803,시네디아즈,제작사,
20102651,시네렌타 메디엔베텔리군스 KG,제작사,
20104281,시네로,기타,
20102873,시네로켓,제작사,
20102663,시네릭,,
20103237,시네마 데팍토,제작사,
20102284,"시네마 보이스 Y,K",제작사,
20103250,시네마 아방,기타,
20102786,시네마 아티스트,제작사,
20102078,시네마 집시 프로덕션,제작사,
20103486,시네마 크로키오,제작사,
20102089,시네마 포에버,제작사,
20101601,시네마상상㈜,,
20102632,시네마시아,제작사,
20103084,시네마운디치,제작사,
20102622,시네마지네어,제작사,
20101602,시네마피아,,
20102627,시네만 필름,제작사,
20104033,시네맥스,제작사,
20103277,시네맥스 릴 라이프,제작사,
20103390,시네멜로 S.r.l,제작사,
20101603,시네비젼,,
20100195,시네윌(주),제작사,최진수
20103355,시네캐넌 픽쳐스 인터내셔널,제작사,
20102614,시네컨텐더,제작사,
20102993,시네탑,수입사,이혜경
20102862,시네테카 델 코뮨 디 보로그나,제작사,
20102668,시네텔 필름,제작사,
20101079,시네파아프로덕션,제작사,
20102636,시네플렉스 오덴 필름,제작사,
20102642,시네플렉스 오덴 홈 비디오,배급사,
20101260,시노무비,제작사,
20101255,시드니 키멜 엔터테인먼트,제작사,
20102056,시르코 비트,제작사,
20102443,시리얼 엔터테인먼트,제작사,
20101258,시몬 필즈 프로덕션,제작사,
20103246,시베리아 필름,기타,
20103721,시빌리안 콘텐트,제작사,
20101261,시스터후드 프로덕션,기타,
20102195,시앙시 필름 브릿지,,
20101965,시에나 필름,제작사,
20100522,시온필름,제작사,
20102570,시카고 필름,제작사,
20102681,시티 라이트 필름즈,제작사,
20102675,시티 블락 프로덕션,제작사,
20103432,시티즌 필름,제작사,
20103548,식스 아일랜드 프로덕션,제작사,
20100769,신라영화(주),"제작사,기타",
20103349,신성,,
20101057,신영프로덕션,"제작사,기타",
20102210,신원프로,,
20100428,신재인랜드,제작사,신미경
20103659,신전,,
20102200,신한영상,,
20102391,신화영화사,제작사,장호윤
20100461,신화프로덕션,제작사,신우철
20103013,실-메트로폴 오카니제이션,,
20100993,실바벨픽쳐,"제작사,기타",
20101257,실버 스크린 파트너스,제작사,
20102289,실버 스피어 코퍼레이션,"제작사,배급사",
20101256,실버 픽쳐스,제작사,
20103913,실버라인 픽쳐스,배급사,
20103373,실크로드 프로덕션,제작사,
20103341,심플리스틱 픽쳐스,"제작사,배급사",
20100731,심형래필름,"제작사,기타",
20101259,싱글라 픽쳐스,제작사,
20103751,싱잉 호스 프로덕션,제작사,
20101341,싸우전드 워드,제작사,
20101611,쌈지아이비젼영상사업단,,
20101069,쌍라이트영화사,"제작사,기타",
20102188,써드 아이 크리에이션,기타,
20101001,썬라이즈필림,"제작사,기타",
20101061,썬프로덕션,"제작사,기타",
20103561,씨걸 미디어 프로덕션,제작사,
20102656,씨너지 픽쳐스,제작사,
20101612,씨네광장,제작사,
20100624,씨네드림,"제작사,저작권관련사,기타",김성익
20100500,씨네락픽처스,제작사,권영락
20101613,씨네마루(주),,장원석
20100736,씨네마비젼,"제작사,기타",
20101614,씨네마야,,
20100191,씨네마오병이어(주),"제작사,배급사,수입사",김수형
20100026,씨네마플러스,제작사,황금철
20100058,씨네마피아,제작사,이석우
20100219,씨네비젼,제작사,김규광
20102898,씨네빌,제작사,
20102851,씨네손 엔터테인먼트,제작사,
20102599,씨네손 프로덕션,제작사,
20100680,씨네오프,"수입사,기타",
20100155,씨네온엔터테인먼트(주),제작사,최희일
20100560,씨네와이즈,제작사,홍지용
20102609,씨네와일드,제작사,
20100176,씨네원엔터테인먼트(주),"제작사,수입사",양근영
